8.46	193.01093	102.45591	749.42245	192.9949	102.20542	747.76753
8.47	192.56916	102.9067	748.51585	192.67516	102.84121	747.90149
8.48	192.14541	103.21324	748.71071	192.35821	103.47545	748.08902
8.49	192.14541	104.61971	743.41629	192.04513	104.10741	748.33545
8.5	191.82083	104.94429	750.25696	191.73559	104.73555	748.64315
8.51	191.68175	104.782	749.02931	191.42971	105.36167	748.98537
8.52	190.71731	106.32911	749.68803	191.12875	105.98884	749.33802
8.53	190.87803	106.18847	749.92714	190.83512	106.61719	749.68058
8.54	190.436	107.45429	753.73993	190.54899	107.24744	749.99532
8.55	190.37573	107.99678	749.47456	190.26991	107.87835	750.27301
8.56	190.15471	108.4857	750.6369	189.99695	108.50956	750.52844
8.57	189.47156	109.00141	749.33105	189.72997	109.14178	750.77751
8.58	189.3711	110.00603	750.45921	189.46958	109.77554	751.03309
8.59	189.17018	109.70464	749.67026	189.21483	110.41078	751.29765
8.6	188.86881	111.81435	751.14899	188.96355	111.04757	751.56469
8.61	189.17018	111.11111	755.84358	188.71299	111.68292	751.81523
8.62	187.96463	112.81897	749.30984	188.46044	112.31683	752.03152
8.63	188.06509	113.22082	749.57794	188.20525	112.94761	752.21741
8.64	188.06509	113.22082	754.12109	187.94401	113.5764	752.36096
8.65	187.81061	114.11158	756.75674	187.67173	114.20642	752.43101
8.66	187.60142	114.78957	753.52531	187.38423	114.83881	752.41093
8.67	187.56279	115.02913	750.88661	187.07884	115.47342	752.31776
8.68	186.40414	116.92452	751.69067	186.75534	116.10886	752.18074
8.69	186.84411	116.08785	752.34177	186.41655	116.74204	752.02064
8.7	185.53681	117.67463	751.14014	186.06445	117.37351	751.85312
8.71	186.15633	117.84207	750.57259	185.7024	118.00129	751.69396
8.72	185.11306	118.68441	752.55463	185.33172	118.62407	751.55285
8.73	184.78849	119.44174	751.37146	184.9555	119.24008	751.4325
8.74	184.85031	119.65039	751.56998	184.57588	119.84801	751.34032
8.75	184.3754	120.44495	749.2485	184.19395	120.44768	751.28537
8.76	183.38202	121.60554	753.23158	183.81266	121.03793	751.27474
8.77	183.70659	121.49735	750.67856	183.43593	121.61816	751.30558
8.78	182.60665	122.36287	749.00871	183.06552	122.1914	751.38366
8.79	182.7132	122.87432	749.14925	182.70356	122.76107	751.50986
8.8	182.30012	122.90382	753.58101	182.34955	123.33173	751.66426
8.81	182.0739	124.02506	753.52646	182.00224	123.90827	751.81044
8.82	181.78622	124.58978	753.64769	181.66015	124.49311	751.92367
8.83	181.4346	124.47257	751.63437	181.32244	125.0889	751.99674
8.84	180.56908	126.04133	752.04102	180.98939	125.6981	752.03618
8.85	180.89365	125.71676	753.19054	180.66156	126.31979	752.049
8.86	180.02813	127.28551	752.42058	180.33726	126.9533	752.04352
8.87	180.15599	127.4773	752.18903	180.01515	127.59509	752.03631
8.88	180.02813	128.27004	749.79553	179.69244	128.24261	752.04863
8.89	179.16261	128.85427	751.41098	179.36732	128.89313	752.09961
8.9	179.32489	129.86404	753.12614	179.04013	129.54386	752.19248
8.91	178.87738	129.65094	751.45424	178.71086	130.19229	752.32368
8.92	178.08071	131.34263	755.77187	178.38134	130.83712	752.49325
8.93	178.08071	131.34263	749.94484	178.05448	131.47479	752.70251
8.94	177.3324	132.67698	752.23045	177.73152	132.104	752.96853
8.95	177.43157	132.8573	752.03186	177.41269	132.72436	753.29428
8.96	177.34305	133.10318	753.67332	177.09566	133.33931	753.67108
8.97	176.67424	134.15557	752.0916	176.77795	133.95373	754.08062
8.98	176.51195	134.31786	757.73666	176.4586	134.57148	754.49919
8.99	176.34967	134.48015	758.52783	176.13645	135.19695	754.8952
9	175.48415	136.64395	752.20657	175.81089	135.832	755.26141
9.01	176.0251	135.67024	753.95088	175.48226	136.47461	755.61508
9.02	174.90456	137.53265	757.32483	175.15001	137.12567	755.95639
9.03	174.9432	137.29309	756.5451	174.81622	137.78273	756.27161
9.04	174.61863	138.48318	756.37093	174.48247	138.44387	756.55383
9.05	173.8613	139.78145	752.85858	174.15101	139.10468	756.79994
9.06	173.8613	139.78145	760.82817	173.8247	139.76132	756.99947
9.07	173.53673	140.10603	759.10904	173.5048	140.41455	757.12177
9.08	172.7794	141.4043	756.54465	173.19233	141.06589	757.15848
9.09	173.21216	141.29612	754.67995	172.88795	141.71539	757.1198
9.1	172.13026	142.91897	760.67032	172.59011	142.36414	757.01111
9.11	172.29255	142.75668	758.9492	172.29802	143.01194	756.82661
9.12	172.29255	143.86176	755.29762	172.0083	143.66115	756.58433
9.13	171.37293	144.21724	753.78433	171.71729	144.31369	756.32043
9.14	172.09162	144.565	759.08752	171.42261	144.97225	756.06181
9.15	171.04836	145.40733	753.66325	171.12119	145.63849	755.82134
9.16	170.72379	146.16467	756.49147	170.8137	146.31086	755.62424
9.17	170.72379	146.59742	754.83864	170.50133	146.9853	755.48784
9.18	169.83122	148.26535	752.65091	170.18489	147.65579	755.43058
9.19	169.64189	148.22027	754.8233	169.86594	148.31446	755.46337
9.2	169.64189	149.62674	753.83217	169.54368	148.9567	755.57644
9.21	168.99275	149.73494	754.77989	169.21539	149.57944	755.74823
9.22	169.31732	149.95132	761.98708	168.87826	150.18415	755.94286
9.23	168.42475	151.07829	754.12308	168.52891	150.77406	756.12517
9.24	168.23542	151.03321	754.90562	168.1663	151.35164	756.29534
9.25	167.91085	151.35779	757.77214	167.78959	151.92045	756.44794
9.26	167.11418	153.04949	756.72096	167.39839	152.48149	756.56718
9.27	167.01828	152.48476	755.01732	166.99279	153.03245	756.64401
9.28	166.50438	154.17073	760.08965	166.57121	153.57293	756.66991
9.29	166.0913	154.20023	756.09306	166.13167	154.10085	756.63148
9.3	166.0913	154.20023	757.388	165.6717	154.61734	756.5345
9.31	165.42249	155.25262	755.1358	165.18916	155.12451	756.38828
9.32	164.43975	155.64932	756.70296	164.68504	155.62207	756.20484
9.33	164.43975	155.64932	756.59714	164.16217	156.10991	755.9901
9.34	163.27836	157.01316	755.66948	163.62257	156.58759	755.75223
9.35	163.02263	156.62959	754.81316	163.06916	157.05231	755.50412
9.36	162.60955	158.06556	755.82092	162.50294	157.50267	755.25801
9.37	161.74402	157.8059	755.1516	161.92421	157.93607	755.02229
9.38	161.62681	158.46226	754.56917	161.33358	158.35278	754.80819
9.39	160.92358	158.57947	755.14717	160.73116	158.75327	754.62833
9.4	159.8261	159.05895	754.0213	160.119	159.13828	754.49483
9.41	159.79661	159.47203	753.44627	159.50047	159.50741	754.42207
9.42	158.41963	160.46542	753.91342	158.87776	159.85942	754.42052
9.43	158.06556	159.79661	752.74658	158.25381	160.19366	754.4925
9.44	157.94656	160.7595	755.72403	157.62869	160.51284	754.63242
